datetime,interval,order_in_interval,order_in_session,style,distance,time,strokes,wrong_manual
2016-10-05 18:27:00,4,3,63,BREASTSTROKE,25.0,31.875,16,False
2016-10-05 18:27:00,4,4,64,BREASTSTROKE,25.0,32.75,16,False
2016-10-05 18:27:00,4,5,65,BREASTSTROKE,25.0,39.687,17,False
2016-10-05 18:27:00,4,6,66,BACKSTROKE,25.0,36.75,13,False
2016-10-09 09:39:00,1,1,1,FREESTYLE,25.0,33.437,11,False
2016-10-09 09:39:00,1,2,2,FREESTYLE,25.0,30.812,10,False
2016-10-09 09:39:00,1,3,3,FREESTYLE,25.0,25.125,8,False
2016-10-09 09:39:00,1,4,4,FREESTYLE,25.0,21.937,7,False
2016-10-09 09:39:00,,,5,REST,0.0,62.16,0,False
2016-10-09 09:39:00,2,1,7,FREESTYLE,25.0,35.625,12,False
2016-10-09 09:39:00,2,2,8,FREESTYLE,25.0,49.312,19,False
2016-10-09 09:39:00,2,3,9,FREESTYLE,25.0,29.625,11,False
2016-10-09 09:39:00,2,4,10,FREESTYLE,25.0,24.312,9,False
2016-10-09 09:39:00,2,5,11,FREESTYLE,25.0,24.5,10,False
2016-10-09 09:39:00,2,6,12,FREESTYLE,25.0,29.0,12,False
2016-10-09 09:39:00,2,7,13,FREESTYLE,25.0,31.0,12,False
2016-10-09 09:39:00,2,8,14,FREESTYLE,25.0,19.875,8,True
2016-10-09 09:39:00,2,9,15,FREESTYLE,25.0,38.187,14,True
2016-10-09 09:39:00,,,16,REST,0.0,78.906,0,False
2016-10-09 09:39:00,3,1,18,FREESTYLE,25.0,34.812,12,False
2016-10-09 09:39:00,3,2,19,FREESTYLE,25.0,24.0,8,False
2016-10-09 09:39:00,3,3,20,FREESTYLE,25.0,28.75,10,False
2016-10-09 09:39:00,3,4,21,FREESTYLE,25.0,34.62,11,False
2016-10-09 09:39:00,3,5,22,FREESTYLE,25.0,32.5,11,False
2016-10-09 09:39:00,3,6,23,FREESTYLE,25.0,26.375,9,False
2016-10-09 09:39:00,3,7,24,FREESTYLE,25.0,33.437,12,False
2016-10-09 09:39:00,3,8,25,FREESTYLE,25.0,26.5,9,False
2016-10-09 09:39:00,3,9,26,FREESTYLE,25.0,30.75,11,False
2016-10-09 09:39:00,3,10,27,FREESTYLE,25.0,31.187,11,False
2016-10-09 09:39:00,3,11,28,FREESTYLE,25.0,30.125,11,False
2016-10-09 09:39:00,3,12,29,FREESTYLE,25.0,29.5,10,False
2016-10-09 09:39:00,3,13,30,FREESTYLE,25.0,35.125,12,False
2016-10-09 09:39:00,3,14,31,FREESTYLE,25.0,27.312,10,False
2016-10-09 09:39:00,3,15,32,FREESTYLE,25.0,32.561,11,False
2016-10-09 09:39:00,3,16,33,FREESTYLE,25.0,25.187,8,False
2016-10-09 09:39:00,,,34,REST,0.0,135.7,0,False
2016-10-09 09:39:00,4,1,36,FREESTYLE,25.0,32.186,11,False
2016-10-09 09:39:00,4,2,37,FREESTYLE,25.0,25.687,9,False
2016-10-09 09:39:00,4,3,38,FREESTYLE,25.0,34.25,12,False
2016-10-09 09:39:00,4,4,39,FREESTYLE,25.0,26.5,9,False
2016-10-09 09:39:00,4,5,40,FREESTYLE,25.0,35.75,12,False
2016-10-09 09:39:00,4,6,41,FREESTYLE,25.0,33.562,11,False
2016-10-09 09:39:00,4,7,42,FREESTYLE,25.0,27.562,10,False
2016-10-09 09:39:00,4,8,43,FREESTYLE,25.0,31.187,10,False
2016-10-09 09:39:00,4,9,44,FREESTYLE,25.0,31.875,11,False
2016-10-09 09:39:00,4,10,45,FREESTYLE,25.0,34.0,12,False
2016-10-09 09:39:00,4,11,46,FREESTYLE,25.0,89.187,34,False
2016-10-09 09:39:00,4,12,47,FREESTYLE,25.0,61.687,23,False
2016-10-09 09:39:00,4,13,48,FREESTYLE,25.0,32.375,12,False
2016-10-09 09:39:00,4,14,49,FREESTYLE,25.0,35.375,12,False
2016-10-09 09:39:00,4,15,50,FREESTYLE,25.0,36.437,12,False
2016-10-09 09:39:00,4,16,51,FREESTYLE,25.0,25.312,10,False
2016-10-09 09:39:00,4,17,52,FREESTYLE,25.0,28.687,10,False
2016-10-09 09:39:00,4,18,53,FREESTYLE,25.0,34.75,12,False
2016-10-09 09:39:00,4,19,54,FREESTYLE,25.0,38.812,15,False
2016-10-09 09:39:00,4,20,55,FREESTYLE,25.0,51.0,18,False
2016-10-09 09:39:00,4,21,56,FREESTYLE,25.0,32.0,11,False
2016-10-09 09:39:00,4,22,57,FREESTYLE,25.0,31.937,11,False
2016-10-09 09:39:00,4,23,58,FREESTYLE,25.0,31.312,11,False
2016-10-09 09:39:00,4,24,59,FREESTYLE,25.0,32.311,11,False
2016-10-09 09:39:00,4,25,60,FREESTYLE,25.0,32.311,11,False
2016-10-09 09:39:00,4,26,61,FREESTYLE,25.0,29.25,10,False
2016-10-09 09:39:00,4,27,62,FREESTYLE,25.0,35.375,12,False
2016-10-09 09:39:00,4,28,63,FREESTYLE,25.0,28.875,11,False
2016-10-09 09:39:00,4,29,64,FREESTYLE,25.0,30.75,10,False
2016-10-09 09:39:00,4,30,65,FREESTYLE,25.0,31.875,11,False
2016-10-09 09:39:00,4,31,66,FREESTYLE,25.0,31.75,11,False
2016-10-09 09:39:00,4,32,67,FREESTYLE,25.0,31.375,11,False
2016-10-12 10:01:00,1,1,1,FREESTYLE,25.0,31.625,12,False
2016-10-12 10:01:00,1,2,2,FREESTYLE,25.0,26.812,8,False
2016-10-12 10:01:00,1,3,3,FREESTYLE,25.0,31.62,10,False
2016-10-12 10:01:00,1,4,4,FREESTYLE,25.0,40.0,14,False
2016-10-12 10:01:00,1,5,5,BREASTSTROKE,25.0,34.5,17,False
2016-10-12 10:01:00,1,6,6,BREASTSTROKE,25.0,32.311,16,False
2016-10-12 10:01:00,1,7,7,BACKSTROKE,25.0,33.687,14,False
2016-10-12 10:01:00,1,8,8,BACKSTROKE,25.0,37.812,13,False
2016-10-12 10:01:00,,,9,REST,0.0,51.117,0,False
2016-10-12 10:01:00,2,2,12,BREASTSTROKE,25.0,61.875,15,False
2016-10-12 10:01:00,,,13,REST,0.0,48.484,0,False
2016-10-12 10:01:00,3,1,15,DRILL,25.0,50.168,0,False
2016-10-12 10:01:00,3,2,16,DRILL,25.0,50.168,0,False
2016-10-12 10:01:00,,,17,REST,0.0,37.539,0,False
2016-10-12 10:01:00,4,1,19,DRILL,25.0,43.27,0,False
2016-10-12 10:01:00,4,2,20,DRILL,25.0,43.27,0,False
2016-10-12 10:01:00,,,21,REST,0.0,59.695,0,False
2016-10-12 10:01:00,5,1,23,DRILL,25.0,84.582,0,False
2016-10-12 10:01:00,5,2,24,DRILL,25.0,84.582,0,False
2016-10-12 10:01:00,,,25,REST,0.0,53.586,0,False
2016-10-12 10:01:00,6,1,27,FREESTYLE,25.0,24.562,9,False
2016-10-12 10:01:00,6,2,28,FREESTYLE,25.0,25.62,10,False
2016-10-12 10:01:00,6,3,29,FREESTYLE,25.0,24.5,9,False
2016-10-12 10:01:00,6,4,30,FREESTYLE,25.0,24.937,10,False
2016-10-12 10:01:00,,,31,REST,0.0,97.906,0,False
2016-10-12 10:01:00,7,1,33,FREESTYLE,25.0,27.62,10,False
2016-10-12 10:01:00,7,2,34,FREESTYLE,25.0,28.5,11,False
2016-10-12 10:01:00,7,3,35,FREESTYLE,25.0,22.812,10,False
2016-10-12 10:01:00,7,4,36,FREESTYLE,25.0,23.875,8,False
2016-10-12 10:01:00,,,37,REST,0.0,93.273,0,False
2016-10-12 10:01:00,8,1,39,FREESTYLE,25.0,33.375,17,False
2016-10-12 10:01:00,8,2,40,BREASTSTROKE,25.0,41.562,19,False
2016-10-12 10:01:00,8,3,41,BREASTSTROKE,25.0,38.937,18,False
2016-10-12 10:01:00,8,4,42,BREASTSTROKE,25.0,35.375,16,False
2016-10-12 10:01:00,,,43,REST,0.0,98.414,0,False
2016-10-12 10:01:00,9,1,45,FREESTYLE,25.0,24.625,9,False
2016-10-12 10:01:00,9,2,46,FREESTYLE,25.0,29.0,11,False
2016-10-12 10:01:00,9,3,47,FREESTYLE,25.0,22.375,8,False
2016-10-12 10:01:00,9,4,48,FREESTYLE,25.0,26.125,10,False
2016-10-12 10:01:00,9,5,49,FREESTYLE,25.0,25.875,10,False
2016-10-12 10:01:00,9,6,50,FREESTYLE,25.0,28.437,11,False
2016-10-12 10:01:00,9,7,51,FREESTYLE,25.0,25.62,10,False
2016-10-12 10:01:00,9,8,52,FREESTYLE,25.0,26.562,11,False
2016-10-12 10:01:00,,,53,REST,0.0,75.398,0,False
2016-10-12 10:01:00,10,1,55,DRILL,25.0,11.371,0,False
2016-10-12 10:01:00,10,2,56,DRILL,25.0,11.371,0,False
2016-10-12 10:01:00,,,57,REST,0.0,40.945,0,False
2016-10-12 10:01:00,11,1,59,FREESTYLE,25.0,30.812,11,False
2016-10-12 10:01:00,11,2,60,FREESTYLE,25.0,29.625,10,False
2016-10-12 10:01:00,,,61,REST,0.0,52.891,0,False
2016-10-12 10:01:00,12,1,63,FREESTYLE,25.0,27.875,9,False
2016-10-12 10:01:00,12,2,64,FREESTYLE,25.0,39.437,15,False
2016-10-12 10:01:00,12,3,65,FREESTYLE,25.0,20.0,6,False
2016-10-12 10:01:00,12,4,66,FREESTYLE,25.0,30.312,11,False
2016-10-12 10:01:00,12,5,67,FREESTYLE,25.0,31.187,11,False
2016-10-12 10:01:00,12,6,68,FREESTYLE,25.0,33.125,13,False
2016-10-12 10:01:00,12,7,69,FREESTYLE,25.0,33.625,12,False
2016-10-12 10:01:00,12,8,70,FREESTYLE,25.0,97.5,38,True
2016-10-12 10:01:00,12,9,71,FREESTYLE,25.0,64.562,24,False
2016-10-12 10:01:00,12,10,72,FREESTYLE,25.0,33.125,12,False
2016-10-12 10:01:00,12,11,73,FREESTYLE,25.0,34.0,12,False
2016-10-12 10:01:00,12,12,74,FREESTYLE,25.0,33.125,12,False
2016-10-12 10:01:00,12,13,75,FREESTYLE,25.0,29.625,10,False
2016-10-12 10:01:00,12,14,76,FREESTYLE,25.0,31.0,11,False
2016-10-12 10:01:00,12,15,77,FREESTYLE,25.0,37.125,13,False
2016-10-12 10:01:00,,,78,REST,0.0,21.688,0,False
2016-10-12 10:01:00,13,1,80,DRILL,25.0,3.82,0,False
2016-10-12 10:01:00,13,2,81,DRILL,25.0,3.82,0,False
2016-10-12 10:01:00,,,82,REST,0.0,86.336,0,False
2016-10-12 10:01:00,14,1,84,FREESTYLE,25.0,36.187,18,False
2016-10-12 10:01:00,14,2,85,BREASTSTROKE,25.0,31.312,17,False
2016-10-12 10:01:00,14,3,86,BREASTSTROKE,25.0,37.375,13,False
2016-10-12 10:01:00,14,4,87,BREASTSTROKE,25.0,40.562,17,False
2016-10-15 08:25:00,1,1,1,FREESTYLE,25.0,29.375,8,False
2016-10-15 08:25:00,1,2,2,FREESTYLE,25.0,31.0,10,False
2016-10-15 08:25:00,1,3,3,FREESTYLE,25.0,27.437,9,False
2016-10-15 08:25:00,1,4,4,FREESTYLE,25.0,33.312,11,False
2016-10-15 08:25:00,1,5,5,FREESTYLE,25.0,31.937,10,False
2016-10-15 08:25:00,1,6,6,FREESTYLE,25.0,32.875,10,False
2016-10-15 08:25:00,1,7,7,FREESTYLE,25.0,29.75,11,False
2016-10-15 08:25:00,1,8,8,FREESTYLE,25.0,34.687,11,False
2016-10-15 08:25:00,,,9,REST,0.0,35.469,0,False
2016-10-15 08:25:00,2,1,11,DRILL,25.0,53.564,0,False
2016-10-15 08:25:00,2,2,12,DRILL,25.0,53.564,0,False
2016-10-15 08:25:00,2,3,13,DRILL,25.0,53.564,0,False
2016-10-15 08:25:00,2,4,14,DRILL,25.0,53.564,0,False
2016-10-15 08:25:00,,,15,REST,0.0,120.242,0,False
2016-10-15 08:25:00,3,1,17,DRILL,25.0,50.482,0,False
2016-10-15 08:25:00,3,2,18,DRILL,25.0,50.482,0,False
2016-10-15 08:25:00,3,3,19,DRILL,25.0,50.482,0,False
2016-10-15 08:25:00,3,4,20,DRILL,25.0,50.482,0,False
2016-10-15 08:25:00,,,21,REST,0.0,55.945,0,False
2016-10-15 08:25:00,4,1,23,DRILL,25.0,38.923,0,False
2016-10-15 08:25:00,4,2,24,DRILL,25.0,38.923,0,False
2016-10-15 08:25:00,4,3,25,DRILL,25.0,38.923,0,False
2016-10-15 08:25:00,4,4,26,DRILL,25.0,38.923,0,False
2016-10-15 08:25:00,4,5,27,DRILL,25.0,38.923,0,False
2016-10-15 08:25:00,4,6,28,DRILL,25.0,38.923,0,False
2016-10-15 08:25:00,4,7,29,DRILL,25.0,38.923,0,False
2016-10-15 08:25:00,4,8,30,DRILL,25.0,38.923,0,False
2016-10-15 08:25:00,,,31,REST,0.0,52.797,0,False
2016-10-15 08:25:00,5,1,33,FREESTYLE,25.0,24.5,9,False
2016-10-15 08:25:00,5,2,34,FREESTYLE,25.0,26.812,10,False
2016-10-15 08:25:00,5,3,35,FREESTYLE,25.0,25.375,10,False
2016-10-15 08:25:00,5,4,36,FREESTYLE,25.0,27.187,11,False
2016-10-15 08:25:00,5,5,37,FREESTYLE,25.0,54.25,23,True
2016-10-15 08:25:00,5,6,38,FREESTYLE,25.0,27.562,11,False
2016-10-15 08:25:00,5,7,39,FREESTYLE,25.0,26.25,10,False
2016-10-15 08:25:00,,,40,REST,0.0,133.555,0,False
2016-10-15 08:25:00,6,1,42,FREESTYLE,25.0,65.75,22,False
2016-10-15 08:25:00,6,2,43,FREESTYLE,25.0,28.687,9,False
2016-10-15 08:25:00,6,3,44,FREESTYLE,25.0,33.187,11,False
2016-10-15 08:25:00,6,4,45,FREESTYLE,25.0,66.125,23,False
2016-10-15 08:25:00,6,5,46,FREESTYLE,25.0,33.875,11,False
2016-10-15 08:25:00,6,6,47,FREESTYLE,25.0,33.312,11,False
2016-10-15 08:25:00,6,7,48,FREESTYLE,25.0,34.875,12,False
2016-10-15 08:25:00,6,8,49,FREESTYLE,25.0,36.375,13,False
2016-10-15 08:25:00,6,9,50,FREESTYLE,25.0,53.812,20,False
2016-10-15 08:25:00,6,10,51,FREESTYLE,25.0,31.687,11,False
2016-10-15 08:25:00,6,11,52,FREESTYLE,25.0,33.62,11,False
2016-10-15 08:25:00,6,12,53,FREESTYLE,25.0,34.0,11,False
2016-10-15 08:25:00,6,13,54,FREESTYLE,25.0,33.812,11,False
2016-10-15 08:25:00,6,14,55,FREESTYLE,25.0,33.812,11,False
2016-10-15 08:25:00,6,15,56,FREESTYLE,25.0,33.5,11,False
2016-10-15 08:25:00,6,16,57,FREESTYLE,25.0,35.75,12,False
2016-10-15 08:25:00,6,17,58,FREESTYLE,25.0,35.375,13,False
2016-10-15 08:25:00,6,18,59,FREESTYLE,25.0,30.625,10,False
2016-10-15 08:25:00,6,19,60,FREESTYLE,25.0,64.5,23,False
2016-10-15 08:25:00,6,20,61,FREESTYLE,25.0,35.5,11,False
2016-10-15 08:25:00,6,21,62,FREESTYLE,25.0,31.437,10,False
2016-10-15 08:25:00,6,22,63,FREESTYLE,25.0,32.686,11,False
2016-10-15 08:25:00,6,23,64,FREESTYLE,25.0,32.561,11,False
2016-10-15 08:25:00,6,24,65,FREESTYLE,25.0,32.937,11,False
2016-10-15 08:25:00,6,25,66,FREESTYLE,25.0,32.25,11,False
2016-10-15 08:25:00,6,26,67,FREESTYLE,25.0,34.62,11,False
2016-10-15 08:25:00,6,27,68,FREESTYLE,25.0,33.187,11,False
2016-10-15 08:25:00,6,28,69,FREESTYLE,25.0,39.5,12,False
2016-10-15 08:25:00,,,70,REST,0.0,49.859,0,False
2016-10-15 08:25:00,7,1,72,FREESTYLE,25.0,33.75,18,False
2016-10-15 08:25:00,7,2,73,BREASTSTROKE,25.0,34.25,17,False
2016-10-15 08:25:00,7,3,74,BREASTSTROKE,25.0,35.625,16,False
2016-10-15 08:25:00,7,4,75,BREASTSTROKE,25.0,43.875,17,False
2016-10-17 18:34:00,1,1,1,FREESTYLE,25.0,27.437,9,False
2016-10-17 18:34:00,1,2,2,FREESTYLE,25.0,28.562,13,False
2016-10-17 18:34:00,1,3,3,FREESTYLE,25.0,38.0,13,False
2016-10-17 18:34:00,1,4,4,BREASTSTROKE,25.0,37.25,18,False
2016-10-17 18:34:00,1,5,5,FREESTYLE,25.0,34.687,12,False
2016-10-17 18:34:00,1,6,6,FREESTYLE,25.0,26.875,9,False
2016-10-17 18:34:00,1,7,7,FREESTYLE,25.0,29.937,10,False
2016-10-17 18:34:00,1,8,8,FREESTYLE,25.0,30.625,10,False
2016-10-17 18:34:00,,,9,REST,0.0,106.758,0,False
2016-10-17 18:34:00,2,1,11,DRILL,25.0,60.357,0,False
2016-10-17 18:34:00,2,2,12,DRILL,25.0,60.357,0,False
2016-10-17 18:34:00,2,3,13,DRILL,25.0,60.357,0,False
2016-10-17 18:34:00,2,4,14,DRILL,25.0,60.357,0,False
2016-10-17 18:34:00,2,5,15,DRILL,25.0,60.357,0,False
2016-10-17 18:34:00,2,6,16,DRILL,25.0,60.357,0,False
2016-10-17 18:34:00,2,7,17,DRILL,25.0,60.357,0,False
2016-10-17 18:34:00,2,8,18,DRILL,25.0,60.357,0,False
2016-10-17 18:34:00,,,19,REST,0.0,39.703,0,False
2016-10-17 18:34:00,3,1,21,DRILL,25.0,34.43,0,False
2016-10-17 18:34:00,3,2,22,DRILL,25.0,34.43,0,False
2016-10-17 18:34:00,3,3,23,DRILL,25.0,34.43,0,False
2016-10-17 18:34:00,3,4,24,DRILL,25.0,34.43,0,False
2016-10-17 18:34:00,3,5,25,DRILL,25.0,34.43,0,False
2016-10-17 18:34:00,3,6,26,DRILL,25.0,34.43,0,False
2016-10-17 18:34:00,3,7,27,DRILL,25.0,34.43,0,False
2016-10-17 18:34:00,3,8,28,DRILL,25.0,34.43,0,False
2016-10-17 18:34:00,,,29,REST,0.0,18.867,0,False
2016-10-17 18:34:00,4,1,31,DRILL,25.0,44.65,0,False
2016-10-17 18:34:00,4,2,32,DRILL,25.0,44.65,0,False
2016-10-17 18:34:00,4,3,33,DRILL,25.0,44.65,0,False
2016-10-17 18:34:00,4,4,34,DRILL,25.0,44.65,0,False
2016-10-17 18:34:00,4,5,35,DRILL,25.0,44.65,0,False
2016-10-17 18:34:00,4,6,36,DRILL,25.0,44.65,0,False
2016-10-17 18:34:00,4,7,37,DRILL,25.0,44.65,0,False
2016-10-17 18:34:00,4,8,38,DRILL,25.0,44.65,0,False
2016-10-17 18:34:00,,,39,REST,0.0,87.797,0,False
2016-10-17 18:34:00,5,1,41,FREESTYLE,25.0,24.187,9,False
2016-10-17 18:34:00,5,2,42,FREESTYLE,25.0,24.562,9,False
2016-10-17 18:34:00,5,3,43,FREESTYLE,25.0,25.0,10,False
2016-10-17 18:34:00,5,4,44,FREESTYLE,25.0,25.687,10,False
2016-10-17 18:34:00,5,5,45,FREESTYLE,25.0,25.5,10,False
2016-10-17 18:34:00,5,6,46,FREESTYLE,25.0,25.75,10,False
2016-10-17 18:34:00,5,7,47,FREESTYLE,25.0,25.62,10,False
2016-10-17 18:34:00,5,8,48,FREESTYLE,25.0,25.187,10,False
2016-10-17 18:34:00,,,49,REST,0.0,130.828,0,False
2016-10-17 18:34:00,6,1,51,FREESTYLE,25.0,33.375,11,False
2016-10-17 18:34:00,6,2,52,FREESTYLE,25.0,27.125,9,False
2016-10-17 18:34:00,6,3,53,FREESTYLE,25.0,29.812,10,False
2016-10-17 18:34:00,6,4,54,FREESTYLE,25.0,30.437,10,False
2016-10-17 18:34:00,6,5,55,FREESTYLE,25.0,29.812,10,False
2016-10-17 18:34:00,6,6,56,FREESTYLE,25.0,34.625,12,False
2016-10-17 18:34:00,6,7,57,FREESTYLE,25.0,27.437,9,False
2016-10-17 18:34:00,6,8,58,FREESTYLE,25.0,60.375,22,True
2016-10-17 18:34:00,6,9,59,FREESTYLE,25.0,29.187,10,False
2016-10-17 18:34:00,6,10,60,FREESTYLE,25.0,27.75,10,False
2016-10-17 18:34:00,6,11,61,FREESTYLE,25.0,28.875,10,False
2016-10-17 18:34:00,6,12,62,FREESTYLE,25.0,28.812,10,False
2016-10-17 18:34:00,6,13,63,FREESTYLE,25.0,29.0,10,False
2016-10-17 18:34:00,6,14,64,FREESTYLE,25.0,29.437,11,False
2016-10-17 18:34:00,6,15,65,FREESTYLE,25.0,35.25,12,False
2016-10-17 18:34:00,,,66,REST,0.0,104.797,0,False
2016-10-17 18:34:00,7,1,68,BREASTSTROKE,25.0,31.937,17,False
2016-10-17 18:34:00,7,2,69,BREASTSTROKE,25.0,34.562,17,False
2016-10-17 18:34:00,7,3,70,BREASTSTROKE,25.0,34.75,17,False
2016-10-17 18:34:00,7,4,71,BREASTSTROKE,25.0,33.625,16,False
2016-10-17 18:34:00,7,5,72,BREASTSTROKE,25.0,35.687,18,False
2016-10-17 18:34:00,7,6,73,FREESTYLE,25.0,37.562,17,False
2016-10-17 18:34:00,7,7,74,BREASTSTROKE,25.0,37.25,18,False
2016-10-17 18:34:00,7,8,75,BREASTSTROKE,25.0,38.812,18,False
2016-10-17 18:34:00,7,9,76,BACKSTROKE,25.0,33.187,13,False
2016-10-17 18:34:00,7,10,77,BACKSTROKE,25.0,40.687,15,False
2016-10-17 18:34:00,7,11,78,BACKSTROKE,25.0,34.875,13,False
2016-10-17 18:34:00,7,12,79,BACKSTROKE,25.0,37.375,14,False
2016-10-17 18:34:00,7,13,80,FREESTYLE,25.0,40.375,14,False
2016-10-17 18:34:00,7,14,81,FREESTYLE,25.0,28.812,10,False
2016-10-17 18:34:00,7,15,82,FREESTYLE,25.0,45.312,16,False
2016-10-19 19:08:00,1,1,1,FREESTYLE,25.0,31.875,11,False
2016-10-19 19:08:00,1,2,2,FREESTYLE,25.0,25.437,9,False
2016-10-19 19:08:00,1,3,3,FREESTYLE,25.0,28.0,10,False
2016-10-19 19:08:00,1,4,4,FREESTYLE,25.0,28.687,10,False
2016-10-19 19:08:00,1,5,5,FREESTYLE,25.0,33.812,16,False
2016-10-19 19:08:00,1,6,6,BREASTSTROKE,25.0,33.687,16,False
2016-10-19 19:08:00,1,7,7,BREASTSTROKE,25.0,37.562,17,False
2016-10-19 19:08:00,1,8,8,BREASTSTROKE,25.0,34.5,14,False
2016-10-19 19:08:00,,,9,REST,0.0,69.977,0,False
2016-10-19 19:08:00,2,1,11,FREESTYLE,25.0,23.625,11,False
2016-10-19 19:08:00,2,2,12,FREESTYLE,25.0,21.75,9,False
2016-10-19 19:08:00,,,13,REST,0.0,57.961,0,False
2016-10-19 19:08:00,3,1,15,FREESTYLE,25.0,22.625,10,False
2016-10-19 19:08:00,3,2,16,FREESTYLE,25.0,48.875,23,False
2016-10-19 19:08:00,3,3,17,FREESTYLE,25.0,20.937,8,False
2016-10-19 19:08:00,,,18,REST,0.0,51.992,0,False
2016-10-19 19:08:00,4,1,20,BREASTSTROKE,25.0,31.5,15,False
2016-10-19 19:08:00,4,2,21,BREASTSTROKE,25.0,34.937,16,False
2016-10-19 19:08:00,4,3,22,BREASTSTROKE,25.0,40.687,18,False
2016-10-19 19:08:00,4,4,23,BREASTSTROKE,25.0,29.187,14,False
2016-10-19 19:08:00,,,24,REST,0.0,87.656,0,False
2016-10-19 19:08:00,5,1,26,FREESTYLE,25.0,23.0,10,False
2016-10-19 19:08:00,5,2,27,FREESTYLE,25.0,25.375,11,False
2016-10-19 19:08:00,5,3,28,FREESTYLE,25.0,24.62,10,False
2016-10-19 19:08:00,5,4,29,FREESTYLE,25.0,23.437,10,False
2016-10-19 19:08:00,5,5,30,FREESTYLE,25.0,25.312,11,False
2016-10-19 19:08:00,5,6,31,FREESTYLE,25.0,25.5,11,False
2016-10-19 19:08:00,5,7,32,FREESTYLE,25.0,25.25,11,False
2016-10-19 19:08:00,5,8,33,FREESTYLE,25.0,14.312,6,False
2016-10-19 19:08:00,,,34,REST,0.0,68.672,0,False
2016-10-19 19:08:00,6,1,36,BREASTSTROKE,25.0,31.875,15,False
2016-10-19 19:08:00,6,2,37,BREASTSTROKE,25.0,36.125,17,False
2016-10-19 19:08:00,,,38,REST,0.0,6.859,0,False
2016-10-19 19:08:00,,,39,REST,0.0,49.773,0,False
2016-10-19 19:08:00,7,1,41,FREESTYLE,25.0,57.0,21,True
2016-10-19 19:08:00,7,2,42,FREESTYLE,25.0,28.812,10,False
2016-10-19 19:08:00,7,3,43,FREESTYLE,25.0,30.312,10,False
2016-10-19 19:08:00,7,4,44,FREESTYLE,25.0,32.561,12,False
2016-10-19 19:08:00,7,5,45,FREESTYLE,25.0,30.687,12,False
2016-10-19 19:08:00,7,6,46,FREESTYLE,25.0,26.687,8,False
2016-10-19 19:08:00,7,7,47,FREESTYLE,25.0,29.312,10,False
2016-10-19 19:08:00,7,8,48,FREESTYLE,25.0,30.375,10,False
2016-10-19 19:08:00,7,9,49,FREESTYLE,25.0,32.0,12,False
2016-10-19 19:08:00,7,10,50,FREESTYLE,25.0,27.5,10,False
2016-10-19 19:08:00,7,11,51,FREESTYLE,25.0,35.812,12,False
2016-10-19 19:08:00,7,12,52,FREESTYLE,25.0,24.5,8,False
2016-10-19 19:08:00,7,13,53,FREESTYLE,25.0,31.625,11,False
2016-10-19 19:08:00,7,14,54,FREESTYLE,25.0,27.75,9,False
2016-10-19 19:08:00,7,15,55,FREESTYLE,25.0,32.61,12,False
2016-10-19 19:08:00,7,16,56,FREESTYLE,25.0,31.625,11,False
2016-10-19 19:08:00,7,17,57,FREESTYLE,25.0,29.625,10,False
2016-10-19 19:08:00,7,18,58,FREESTYLE,25.0,41.812,16,False
2016-10-19 19:08:00,7,19,59,FREESTYLE,25.0,22.437,8,False
2016-10-19 19:08:00,7,20,60,FREESTYLE,25.0,26.437,8,False
2016-10-19 19:08:00,7,21,61,FREESTYLE,25.0,31.25,10,False
2016-10-19 19:08:00,7,22,62,FREESTYLE,25.0,29.875,10,False
2016-10-19 19:08:00,7,23,63,FREESTYLE,25.0,31.625,11,False
2016-10-19 19:08:00,,,64,REST,0.0,63.219,0,False
2016-10-19 19:08:00,8,1,66,BREASTSTROKE,25.0,38.125,19,False
2016-10-19 19:08:00,8,2,67,BREASTSTROKE,25.0,39.687,18,False
2016-10-19 19:08:00,8,3,68,BREASTSTROKE,25.0,35.625,17,False
2016-10-19 19:08:00,8,4,69,BREASTSTROKE,25.0,33.937,17,False
2016-10-19 19:08:00,8,5,70,BREASTSTROKE,25.0,27.62,15,False
2016-10-19 19:08:00,8,6,71,BREASTSTROKE,25.0,30.812,17,False
2016-10-19 19:08:00,8,7,72,BACKSTROKE,25.0,44.25,18,False
2016-10-19 19:08:00,8,8,73,FREESTYLE,25.0,39.5,12,False
2016-10-21 18:23:00,1,1,1,FREESTYLE,25.0,27.875,9,False
2016-10-21 18:23:00,1,2,2,FREESTYLE,25.0,29.75,10,False
2016-10-21 18:23:00,1,3,3,FREESTYLE,25.0,30.75,10,False
2016-10-21 18:23:00,1,4,4,FREESTYLE,25.0,30.937,10,False
2016-10-21 18:23:00,1,5,5,FREESTYLE,25.0,34.687,17,False
2016-10-21 18:23:00,1,6,6,BREASTSTROKE,25.0,37.5,17,False
2016-10-21 18:23:00,1,7,7,BREASTSTROKE,25.0,46.812,21,False
2016-10-21 18:23:00,1,8,8,BREASTSTROKE,25.0,28.25,13,False
2016-10-21 18:23:00,,,9,REST,0.0,85.656,0,False
2016-10-21 18:23:00,2,1,11,FREESTYLE,25.0,25.687,11,False
2016-10-21 18:23:00,2,2,12,FREESTYLE,25.0,20.375,8,False
2016-10-21 18:23:00,2,3,13,FREESTYLE,25.0,24.62,9,False
2016-10-21 18:23:00,2,4,14,FREESTYLE,25.0,26.25,10,False
2016-10-21 18:23:00,2,5,15,FREESTYLE,25.0,22.937,9,False
