id,datetime,interval,order_in_interval,order_in_session,style,distance,time,strokes,prev_rest,after_rest
1144,2017-10-27 07:26:00,2.0,1,5,DRILL,100,191.28,0,13.477,17.109
1145,2017-10-27 07:26:00,3.0,1,6,FREESTYLE,100,115.25,39,17.109,0.0
1146,2017-10-27 07:26:00,3.0,2,7,BREASTSTROKE,125,171.239,77,0.0,0.0
1147,2017-10-27 07:26:00,3.0,3,8,BACKSTROKE,50,77.749,25,0.0,0.0
1148,2017-10-27 07:26:00,3.0,4,9,BREASTSTROKE,125,183.749,81,0.0,0.0
1149,2017-10-27 07:26:00,3.0,5,10,FREESTYLE,100,121.437,45,0.0,84.734
1150,2017-10-27 07:26:00,4.0,1,11,DRILL,100,174.74,0,84.734,44.82
1151,2017-10-27 07:26:00,5.0,1,12,FREESTYLE,50,97.0,35,44.82,0.0
1152,2017-10-27 07:26:00,5.0,2,13,BREASTSTROKE,25,36.437,14,0.0,1000.0
1153,2017-10-29 15:04:00,1.0,1,1,BREASTSTROKE,25,37.75,19,1000.0,0.0
1154,2017-10-29 15:04:00,1.0,2,2,FREESTYLE,25,31.0,10,0.0,0.0
1155,2017-10-29 15:04:00,1.0,3,3,BREASTSTROKE,25,35.437,17,0.0,0.0
1156,2017-10-29 15:04:00,1.0,4,4,FREESTYLE,25,31.5,10,0.0,0.0
1157,2017-10-29 15:04:00,1.0,5,5,BREASTSTROKE,50,71.937,31,0.0,0.0
1158,2017-10-29 15:04:00,1.0,6,6,FREESTYLE,25,30.62,11,0.0,31.953
1159,2017-10-29 15:04:00,2.0,1,7,DRILL,100,181.732,0,31.953,58.16
1160,2017-10-29 15:04:00,3.0,1,8,FREESTYLE,1000,1208.856,429,58.16,54.586
1161,2017-10-29 15:04:00,4.0,1,9,DRILL,100,175.732,0,54.586,27.16
1162,2017-10-29 15:04:00,5.0,1,10,BREASTSTROKE,100,156.249,62,27.16,1000.0
1163,2017-11-01 09:12:00,1.0,1,1,BREASTSTROKE,50,68.245,31,1000.0,0.0
1164,2017-11-01 09:12:00,1.0,2,2,FREESTYLE,50,62.187,21,0.0,0.0
1165,2017-11-01 09:12:00,1.0,3,3,BREASTSTROKE,50,71.124,31,0.0,0.0
1166,2017-11-01 09:12:00,1.0,4,4,FREESTYLE,50,62.687,21,0.0,40.813
1167,2017-11-01 09:12:00,2.0,1,5,DRILL,100,182.92,0,40.813,107.203
1168,2017-11-01 09:12:00,3.0,1,6,FREESTYLE,100,90.624,41,107.203,51.94
1169,2017-11-01 09:12:00,4.0,1,7,BREASTSTROKE,100,146.936,65,51.94,18.0
1170,2017-11-01 09:12:00,5.0,1,8,FREESTYLE,500,630.807,222,18.0,77.617
1171,2017-11-01 09:12:00,6.0,1,9,DRILL,100,195.36,0,77.617,21.914
1172,2017-11-01 09:12:00,7.0,1,10,FREESTYLE,50,58.187,21,21.914,0.0
1173,2017-11-01 09:12:00,7.0,2,11,BREASTSTROKE,50,65.686,32,0.0,0.0
1174,2017-11-01 09:12:00,7.0,3,12,FREESTYLE,50,67.25,23,0.0,0.0
1175,2017-11-01 09:12:00,7.0,4,13,BREASTSTROKE,50,78.0,32,0.0,1000.0
1176,2017-11-08 07:24:00,1.0,1,1,BREASTSTROKE,50,67.187,31,1000.0,0.0
1177,2017-11-08 07:24:00,1.0,2,2,FREESTYLE,50,62.557,20,0.0,0.0
1178,2017-11-08 07:24:00,1.0,3,3,BREASTSTROKE,50,64.686,30,0.0,0.0
1179,2017-11-08 07:24:00,1.0,4,4,FREESTYLE,50,61.625,20,0.0,61.375
1180,2017-11-08 07:24:00,2.0,1,5,DRILL,100,176.0,0,61.375,59.75
1181,2017-11-08 07:24:00,3.0,1,6,FREESTYLE,100,117.062,42,59.75,0.0
1182,2017-11-08 07:24:00,3.0,2,7,BREASTSTROKE,100,126.749,58,0.0,0.0
1183,2017-11-08 07:24:00,3.0,3,8,BACKSTROKE,100,154.374,48,0.0,0.0
1184,2017-11-08 07:24:00,3.0,4,9,BREASTSTROKE,100,137.937,64,0.0,0.0
1185,2017-11-08 07:24:00,3.0,5,10,FREESTYLE,100,127.999,44,0.0,43.781
1186,2017-11-08 07:24:00,4.0,1,11,DRILL,100,189.38,0,43.781,19.367
1187,2017-11-08 07:24:00,5.0,1,12,FREESTYLE,50,70.125,25,19.367,0.0
1188,2017-11-08 07:24:00,5.0,2,13,BREASTSTROKE,50,64.75,27,0.0,1000.0
1189,2017-11-11 09:11:00,1.0,1,1,BREASTSTROKE,125,146.436,61,1000.0,0.0
1190,2017-11-11 09:11:00,1.0,2,2,FREESTYLE,100,118.937,37,0.0,65.719
1191,2017-11-11 09:11:00,2.0,1,3,DRILL,100,180.82,0,65.719,29.93
1192,2017-11-11 09:11:00,3.0,1,4,FREESTYLE,100,115.061,41,29.93,0.0
1193,2017-11-11 09:11:00,3.0,2,5,BREASTSTROKE,100,136.561,65,0.0,0.0
1194,2017-11-11 09:11:00,3.0,3,6,BACKSTROKE,75,107.5,37,0.0,0.0
1195,2017-11-11 09:11:00,3.0,4,7,BREASTSTROKE,125,181.497,81,0.0,0.0
1196,2017-11-11 09:11:00,3.0,5,8,FREESTYLE,100,120.624,42,0.0,53.445
1197,2017-11-11 09:11:00,4.0,1,9,DRILL,100,165.74,0,53.445,125.133
1198,2017-11-11 09:11:00,5.0,1,10,FREESTYLE,200,230.921,84,125.133,74.289
1199,2017-11-11 09:11:00,6.0,1,11,DRILL,100,174.78,0,74.289,20.719
1200,2017-11-11 09:11:00,7.0,1,12,FREESTYLE,50,62.87,21,20.719,0.0
1201,2017-11-11 09:11:00,7.0,2,13,BREASTSTROKE,50,79.812,31,0.0,1000.0
1202,2017-11-13 07:29:00,1.0,1,1,BREASTSTROKE,50,68.25,27,1000.0,0.0
1203,2017-11-13 07:29:00,1.0,2,2,FREESTYLE,50,60.562,20,0.0,0.0
1204,2017-11-13 07:29:00,1.0,3,3,BREASTSTROKE,50,68.25,29,0.0,0.0
1205,2017-11-13 07:29:00,1.0,4,4,FREESTYLE,50,63.312,21,0.0,6.313
1206,2017-11-13 07:29:00,2.0,1,5,DRILL,100,163.68,0,19.188,34.195
1207,2017-11-13 07:29:00,3.0,1,6,FREESTYLE,100,116.624,41,34.195,0.0
1208,2017-11-13 07:29:00,3.0,2,7,BREASTSTROKE,100,137.811,61,0.0,0.0
1209,2017-11-13 07:29:00,3.0,3,8,BACKSTROKE,25,32.25,12,0.0,0.0
1210,2017-11-13 07:29:00,3.0,4,9,BREASTSTROKE,175,257.748,103,0.0,0.0
1211,2017-11-13 07:29:00,3.0,5,10,FREESTYLE,100,124.936,41,0.0,45.805
1212,2017-11-13 07:29:00,4.0,1,11,FREESTYLE,50,55.937,20,45.805,0.0
1213,2017-11-13 07:29:00,4.0,2,12,BREASTSTROKE,50,65.436,31,0.0,0.0
1214,2017-11-13 07:29:00,4.0,3,13,FREESTYLE,50,71.182,24,0.0,0.0
1215,2017-11-13 07:29:00,4.0,4,14,BREASTSTROKE,50,74.062,30,0.0,1000.0
1216,2017-11-17 07:25:00,1.0,1,1,BREASTSTROKE,50,72.062,32,1000.0,0.0
1217,2017-11-17 07:25:00,1.0,2,2,FREESTYLE,50,57.187,20,0.0,0.0
1218,2017-11-17 07:25:00,1.0,3,3,BREASTSTROKE,50,58.812,27,0.0,0.0
1219,2017-11-17 07:25:00,1.0,4,4,FREESTYLE,50,61.375,20,0.0,55.461
1220,2017-11-17 07:25:00,2.0,1,5,DRILL,100,173.48,0,55.461,45.602
1221,2017-11-17 07:25:00,3.0,1,6,FREESTYLE,100,116.062,38,45.602,0.0
1222,2017-11-17 07:25:00,3.0,2,7,BREASTSTROKE,100,130.562,62,0.0,0.0
1223,2017-11-17 07:25:00,3.0,3,8,FREESTYLE,100,126.749,43,0.0,39.672
1224,2017-11-17 07:25:00,4.0,1,9,DRILL,100,169.836,0,39.672,19.789
1225,2017-11-17 07:25:00,5.0,1,10,FREESTYLE,50,68.75,23,19.789,0.0
1226,2017-11-17 07:25:00,5.0,2,11,BREASTSTROKE,50,68.812,28,0.0,0.0
